,Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
63,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,574000,34783,5,Hyderabad
64,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,723000,12000,3,Hyderabad
65,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,602000,85000,4,Kolkata
66,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,571000,32147,6,Mumbai
67,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,621000,34900,5,Mumbai
68,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,566000,40834,6,Mumbai
69,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,606000,61000,5,Mumbai
70,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,561000,51000,6,Mumbai
71,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,541000,88152,6,Mumbai
72,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,579000,18000,6,Mumbai
73,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,531000,23656,6,Navi
74,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,573000,31510,5,Thane
75,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,516000,62475,6,Navi
76,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,643000,34000,4,Thane
77,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,521000,44740,6,Pune
78,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,510000,61346,6,Pune
79,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,527000,27497,6,Pune
80,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,576000,28000,5,Pune
81,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,758000,17000,2,Pune
82,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,680000,47915,5,Delhi
83,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,611000,38000,5,Kolkata
84,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,625000,85000,4,Kolkata
85,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,599000,34000,6,Mumbai
86,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,581000,44613,6,Mumbai
87,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,596000,33155,6,Mumbai
88,Maruti Suzuki,Baleno,Alpha[2019-2022],Manual,Petrol,702000,39522,3,Mumbai
89,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,451000,77000,8,Ahmedabad
90,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,486000,76121,7,Ahmedabad
91,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,454000,67354,8,Ahmedabad
92,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,485000,75059,7,Ahmedabad
93,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,537000,72942,6,Ahmedabad
94,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,526000,54013,7,Bangalore
95,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,484000,62000,8,Bangalore
96,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,484000,62000,8,Mumbai
97,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,582000,26000,6,Bangalore
98,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,581000,26449,6,Bangalore
99,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,533000,38000,7,Bangalore
100,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,565000,60205,6,Bangalore
101,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,623000,38000,5,Bangalore
102,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,459000,37000,9,Bangalore
103,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,583000,24000,6,Bangalore
104,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,469000,100000,8,Bangalore
105,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,529000,46500,7,Bangalore
106,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,588000,13000,6,Bangalore
107,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,473000,16000,8,Chennai
108,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,498000,30000,7,Chennai
109,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,500000,30000,7,Kolkata
110,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,562000,75828,5,Chennai
111,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,539000,50000,6,Chennai
112,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,496000,33557,8,Delhi
113,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,485000,60204,8,Delhi
114,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,569000,52470,6,Delhi
115,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,478000,76350,8,Delhi
116,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,620000,43285,5,Delhi
117,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,455000,47000,9,Delhi
118,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,574000,41000,6,Delhi
119,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,621000,41726,5,Delhi
120,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,496000,32761,8,Delhi
121,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,617000,48887,5,Delhi
122,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,518000,71939,7,Delhi
123,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,562000,10928,6,Ghaziabad
124,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,450000,71298,8,Gurgaon
125,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,469000,16704,8,Ghaziabad
126,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,442000,90000,8,Ghaziabad
127,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,460000,33752,9,Delhi
128,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,491000,44956,8,Delhi
129,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,541000,20650,7,Delhi
130,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,525000,55000,7,Delhi
131,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,461000,119000,8,Delhi
132,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,463000,115000,7,Hyderabad
133,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,479000,75884,7,Hyderabad
134,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,726000,33968,4,Hyderabad
135,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,479000,83450,7,Hyderabad
136,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,579000,73762,5,Hyderabad
137,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,454000,61802,8,Hyderabad
138,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,486000,75600,7,Hyderabad
139,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,505000,100000,6,Hyderabad
140,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,490000,55080,7,Kolkata
141,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,575000,41416,5,Kolkata
142,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,491000,50747,7,Kolkata
143,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,468000,114000,7,Kolkata
144,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,507000,22000,7,Kolkata
145,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,535000,34000,7,Mumbai
146,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,550000,89778,6,Mumbai
147,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,533000,37760,7,Mumbai
148,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,615000,51655,5,Mumbai
149,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,524000,57000,7,Mumbai
150,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,487000,60000,7,Thane
151,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,562000,65334,6,Mumbai
152,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,447000,70000,9,Mumbai
153,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,629000,27500,5,Mumbai
154,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,524000,58000,7,Mumbai
155,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,622000,39500,5,Mumbai
156,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,533000,37000,7,Mumbai
157,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,499000,27838,7,Thane
158,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,421000,74596,9,Pune
159,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,527000,55322,6,Pune
160,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,572000,52000,5,Pune
161,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,579000,22356,6,Pune
162,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,462000,46000,8,Pune
163,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,497000,40000,7,Pune
164,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,509000,13600,7,Pune
165,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,527000,75059,7,Ahmedabad
166,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,568000,56052,6,Ahmedabad
167,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,526000,99026,7,Ahmedabad
168,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,596000,67354,8,Ahmedabad
169,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,522000,76121,7,Ahmedabad
170,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,543000,24935,8,Delhi
171,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,667000,48887,5,Delhi
172,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,583000,65806,7,Delhi
173,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,542000,44956,8,Delhi
174,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,521000,99000,7,Ambala
175,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,597000,43617,8,Kolkata
176,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,614000,33873,5,Kolkata
177,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,608000,28000,5,Kolkata
178,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,608000,41416,5,Kolkata
179,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,569000,42000,6,Kolkata
180,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,460000,43000,9,Kolkata
181,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,593000,31000,8,Kolkata
182,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,566000,64000,6,Kharagpur
183,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,545000,36118,7,Mumbai
184,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,620000,89778,6,Mumbai
185,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,544000,60000,7,Mumbai
186,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,632000,39500,5,Mumbai
187,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,565000,55329,6,Pune
188,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,568000,44226,6,Pune
189,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,566000,27497,6,Pune
190,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,468000,59000,7,Bangalore
191,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,566000,63000,4,Chennai
192,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,476000,42000,7,Delhi
193,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,495000,16000,6,Hyderabad
194,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,534000,18844,6,Mumbai
195,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,525000,36955,6,Mumbai
196,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,534000,20000,6,Mumbai
197,Maruti Suzuki,Ignis,Alpha 1.2 AMT,Automatic (AMT),Petrol,534000,18936,6,Mumbai
198,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,451000,40699,7,Bangalore
199,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,537000,47415,5,Bangalore
200,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,586000,52000,3,Mohali
201,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,415000,37000,7,Chennai
202,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,413000,52000,7,Faridabad
203,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,421000,31000,7,Kolkata
204,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,447000,49000,7,Mumbai
205,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,406000,57000,7,Pune
206,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,454000,43443,6,Kolkata
207,Maruti Suzuki,Ignis,Alpha 1.2 MT,Manual,Petrol,421000,34421,7,Pune
208,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,544000,72000,6,Ahmedabad
209,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,562000,23555,4,Ahmedabad
210,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,525000,78500,5,Bangalore
211,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,456000,65000,8,Chandigarh
212,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,319000,110000,9,Mohali
213,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,631000,19000,6,Delhi
214,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,528000,72610,5,Delhi
215,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,432000,108623,9,Delhi
216,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,392000,101770,7,Hyderabad
217,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,526000,105818,6,Hyderabad
218,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,438000,78000,6,Hyderabad
219,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,409000,85000,9,Hyderabad
220,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,466000,46224,8,Kolkata
221,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,517000,30000,8,Mumbai
222,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,453000,39000,7,Mumbai
223,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,437000,73436,7,Mumbai
224,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,372000,48167,9,Mumbai
225,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,454000,38000,7,Mumbai
226,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,555000,59889,6,Thane
227,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,477000,80000,6,Mumbai
228,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,502000,68000,7,Pune
229,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,611000,49000,5,Pune
230,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,405000,98000,9,Pune
231,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,608000,52000,5,Pune
232,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,447000,52507,6,Pune
233,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,372000,65800,8,Pune
234,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,673000,61192,6,Bangalore
235,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,498000,78000,7,Delhi
236,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,421000,70867,9,Delhi
237,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,498000,65000,8,Chandigarh
238,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,602000,62000,6,Ludhiana
239,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,477000,110000,9,Mohali
240,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,498000,46224,8,Kolkata
241,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,554000,57000,7,Kolkata
242,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,500000,73436,7,Mumbai
243,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,422000,59958,9,Mumbai
244,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,491000,39125,7,Mumbai
245,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,605000,63701,6,Pune
246,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,475000,83000,9,Pune
247,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,661000,49000,5,Pune
248,Maruti Suzuki,S-Cross,Alpha 1.3[2014-2017],Manual,Diesel,660000,52000,5,Pune
249,Maruti Suzuki,Baleno,Alpha 1.3[2015-2019],Manual,Diesel,509000,65800,8,Pune
250,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,568000,42000,7,Chennai
251,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,668000,64000,5,Gurgaon
252,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,524000,118679,7,Pune
253,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,614000,62115,6,Pune
254,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,557000,62300,7,Pune
255,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,661000,113188,6,Chandigarh
256,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,609000,118679,7,Pune
257,Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid[2017-2018],Manual,Diesel,605000,92000,7,Pune
258,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,617000,62000,7,Bangalore
